Ημερομηνία,PM10 (μgr/m3),PM10 Valid,PM2.5 (μgr/m3),PM2.5 Valid,Measurement Duration,source_file,sheet_name,PM10 (μgr/Nm3),PM2.5 (μgr/Nm3)
2017-04-13,42.0,yes,23.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-14,63.5,yes,20.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-15,72.8,yes,22.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-16,21.4,yes,19.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-17,10.1,yes,6.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-18,36.7,yes,7.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-19,43.5,yes,12.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-20,24.1,yes,7.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-21,23.4,yes,10.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-22,20.0,yes,16.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-23,21.6,yes,15.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-24,13.8,yes,7.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-25,29.8,yes,17.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-26,37.5,yes,20.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-27,52.5,yes,24.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-28,55.7,yes,27.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-29,59.2,yes,24.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-04-30,32.7,yes,23.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-04,,
2017-05-01,35.8,yes,24.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-02,54.6,yes,22.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-03,46.3,yes,17.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-04,75.9,yes,22.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-05,57.7,yes,26.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-06,31.7,yes,9.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-07,18.8,yes,9.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-08,37.8,yes,15.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-09,18.2,yes,15.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-10,27.3,yes,17.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-11,22.8,yes,19.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-12,23.2,yes,21.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-13,26.6,yes,21.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-14,17.4,yes,9.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-15,17.0,yes,12.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-16,24.5,yes,17.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-17,27.6,yes,19.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-18,17.4,yes,10.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-19,22.9,yes,11.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-20,21.9,yes,11.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-21,17.5,yes,11.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-22,25.6,yes,15.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-23,22.9,yes,17.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-24,10.3,yes,8.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-25,13.6,yes,10.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-26,9.7,yes,7.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-27,16.6,yes,11.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-28,15.9,yes,10.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-29,36.9,yes,14.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-30,33.1,yes,13.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-05-31,30.2,yes,18.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-05,,
2017-06-01,35.0,yes,22.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-02,47.1,yes,32.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-03,23.1,yes,16.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-04,26.0,yes,17.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-05,19.6,yes,15.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-06,26.0,yes,16.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-07,28.4,yes,18.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-08,24.4,yes,15.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-09,15.1,yes,7.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-10,17.0,yes,12.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-11,10.7,yes,8.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-12,15.9,yes,8.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-13,23.2,yes,11.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-14,38.2,yes,15.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-15,20.4,yes,12.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-16,21.7,yes,14.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-17,26.3,yes,13.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-18,14.3,yes,8.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-19,14.8,yes,6.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-20,29.6,yes,12.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-21,60.2,yes,15.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-22,86.4,yes,18.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-23,47.7,yes,18.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-24,39.1,yes,17.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-25,25.3,yes,14.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-26,41.3,yes,17.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-27,29.0,yes,11.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-28,30.2,yes,16.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-29,37.4,yes,16.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-06-30,41.3,yes,16.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-06,,
2017-07-01,47.7,yes,17.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-02,45.7,yes,16.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-03,75.2,yes,14.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-04,12.0,yes,5.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-05,26.9,yes,10.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-06,30.8,yes,11.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-07,28.8,yes,10.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-08,27.7,yes,12.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-09,36.8,yes,14.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-10,31.5,yes,13.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-11,27.3,yes,10.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-12,41.1,yes,14.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-13,30.1,yes,11.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-14,22.1,yes,10.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-15,11.0,yes,8.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-16,9.4,yes,7.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-17,12.5,yes,10.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-18,18.8,yes,11.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-19,29.5,yes,12.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-20,29.8,yes,13.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-21,30.7,yes,16.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-22,27.4,yes,18.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-23,26.6,yes,15.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-24,33.0,yes,17.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-25,35.9,yes,20.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-26,23.6,yes,9.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-27,19.9,yes,6.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-28,13.1,yes,4.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-29,14.4,yes,6.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-30,13.3,yes,7.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-07-31,15.9,yes,8.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-07,,
2017-08-01,24.1,yes,9.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-02,33.0,yes,9.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-03,34.3,yes,11.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-04,29.1,yes,11.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-05,28.5,yes,13.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-06,28.7,yes,15.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-07,29.2,yes,14.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-08,29.1,yes,13.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-09,26.7,yes,14.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-10,20.9,yes,12.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-11,28.0,yes,15.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-12,29.5,yes,12.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-13,38.6,yes,8.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-14,12.6,yes,8.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-15,16.6,yes,12.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-16,32.8,yes,15.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-17,23.3,yes,10.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-18,49.0,yes,13.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-19,31.3,yes,15.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-20,29.5,yes,12.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-21,14.3,yes,9.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-22,9.5,yes,5.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-23,13.6,yes,7.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-24,18.3,yes,9.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-25,25.5,yes,13.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-26,38.4,yes,15.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-27,21.5,yes,11.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-28,37.0,yes,13.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-29,18.1,yes,12.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-30,13.9,yes,7.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-08-31,20.9,yes,10.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-08,,
2017-09-01,22.2,yes,11.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-02,19.1,yes,12.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-03,18.3,yes,9.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-04,10.3,yes,3.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-05,21.1,yes,8.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-06,29.0,yes,9.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-07,48.0,yes,11.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-08,60.6,yes,16.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-09,41.2,yes,13.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-10,24.8,yes,16.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-11,66.9,yes,24.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-12,23.9,yes,10.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-13,63.4,yes,12.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-14,97.3,yes,18.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-15,93.2,yes,20.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-16,49.4,yes,16.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-17,23.4,yes,12.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-18,62.1,yes,20.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-19,49.0,yes,19.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-20,32.1,yes,13.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-21,32.5,yes,6.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-22,18.9,yes,7.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-23,16.3,yes,7.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-24,21.0,yes,9.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-25,52.9,yes,15.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-26,13.5,yes,7.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-27,22.4,yes,11.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-28,25.8,yes,17.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-29,20.0,yes,10.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-09-30,15.7,yes,8.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-09,,
2017-11-01,20.9,yes,10.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-02,34.2,yes,16.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-03,58.0,yes,20.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-04,24.9,yes,16.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-05,32.0,yes,16.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-06,29.9,yes,15.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-07,25.7,yes,16.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-08,33.4,yes,15.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-09,34.7,yes,18.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-10,39.5,yes,18.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-11,33.5,yes,16.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-12,37.0,yes,18.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-13,31.7,yes,17.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-14,30.5,yes,16.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-15,27.8,yes,15.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-16,15.4,yes,11.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-17,18.6,yes,14.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-18,21.9,yes,13.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-19,28.1,yes,17.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-20,8.6,yes,10.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-21,16.7,yes,12.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-22,42.4,yes,22.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-23,44.1,yes,23.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-24,45.3,yes,24.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-25,39.6,yes,26.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-26,37.3,yes,27.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-27,17.9,yes,10.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-28,17.8,yes,15.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-29,48.2,yes,22.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-11-30,46.9,yes,29.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-11,,
2017-12-01,20.0,yes,13.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-02,24.2,yes,15.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-03,24.1,yes,14.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-04,42.2,yes,17.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-05,17.5,yes,11.8,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-06,19.1,yes,12.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-07,32.0,yes,17.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-08,124.9,yes,63.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-09,59.5,yes,39.6,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-10,25.8,yes,21.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-11,89.4,yes,43.7,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-12,75.3,yes,45.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-13,45.3,yes,31.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-14,26.7,yes,15.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-15,22.5,yes,10.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-16,7.9,yes,5.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-17,6.4,yes,4.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-18,8.4,yes,7.2,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-19,8.9,yes,7.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-20,12.5,yes,11.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-21,12.8,yes,11.3,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-22,13.1,yes,11.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-23,8.4,yes,7.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-24,7.5,yes,5.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-25,17.6,yes,15.0,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-26,25.8,yes,20.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-27,37.8,yes,25.5,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-28,12.0,yes,9.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-29,23.3,yes,16.1,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-30,8.2,yes,6.9,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2017-12-31,13.8,yes,11.4,yes,24 hours,data_pm_2017.xlsx,PM-2017-12,,
2018-01-01,35.2,yes,30.5,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-02,23.4,yes,18.8,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-03,8.4,yes,5.7,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-04,7.5,yes,6.0,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-05,19.9,yes,13.0,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-06,25.8,yes,18.6,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-07,29.5,yes,24.4,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-08,31.5,yes,23.3,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-09,36.3,yes,26.4,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-10,35.0,yes,27.7,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-11,25.9,yes,19.9,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-12,20.7,yes,17.1,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-13,4.6,yes,3.6,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-14,8.1,yes,6.6,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-15,8.5,yes,7.7,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-16,24.7,yes,15.8,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-17,24.0,yes,18.0,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-18,6.8,yes,2.6,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-19,31.1,yes,16.5,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-20,30.7,yes,16.0,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-21,12.9,yes,10.0,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-22,6.1,yes,5.2,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-23,16.3,yes,10.9,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-24,11.6,yes,10.2,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-25,28.1,yes,19.5,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-26,44.1,yes,25.3,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-27,36.1,yes,25.3,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-28,42.5,yes,31.9,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-29,48.3,yes,31.6,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-30,46.9,yes,27.3,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-01-31,10.3,yes,4.9,yes,24 hours,data_pm_2018.xlsx,PM-2018-01,,
2018-02-01,14.2,yes,10.8,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-02,7.5,yes,6.0,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-03,7.8,yes,5.8,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-04,5.8,yes,3.9,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-05,8.8,yes,5.6,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-06,12.1,yes,7.7,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-07,10.8,yes,6.8,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-08,30.7,yes,20.7,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-09,35.9,yes,21.1,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-10,10.3,yes,7.7,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-11,2.0,yes,1.8,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-12,15.6,yes,6.3,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-13,21.3,yes,15.4,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-14,11.8,yes,8.3,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-15,11.2,yes,8.3,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-16,27.5,yes,15.4,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-17,21.7,yes,16.2,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-18,22.8,yes,16.4,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-19,14.6,yes,12.4,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
2018-02-20,10.0,yes,5.2,yes,24 hours,data_pm_2018.xlsx,PM-2018-02,,
